GroupCode,GroupName,CountryCode,CountryName
MNA,Middle East & North Africa (excluding high income),TUN,Tunisia
ECA,Europe & Central Asia (excluding high income),TUR,Turkey
EAP,East Asia & Pacific (excluding high income),TUV,Tuvalu
SSA,Sub-Saharan Africa (excluding high income),TZA,Tanzania
SSA,Sub-Saharan Africa (excluding high income),UGA,Uganda
ECA,Europe & Central Asia (excluding high income),UKR,Ukraine
ECA,Europe & Central Asia (excluding high income),UZB,Uzbekistan
LAC,Latin America & Caribbean (excluding high income),VCT,St. Vincent and the Grenadines
EAP,East Asia & Pacific (excluding high income),VNM,Vietnam
EAP,East Asia & Pacific (excluding high income),VUT,Vanuatu
EAP,East Asia & Pacific (excluding high income),WSM,Samoa
ECA,Europe & Central Asia (excluding high income),XKX,Kosovo
MNA,Middle East & North Africa (excluding high income),YEM,"Yemen, Rep."
SSA,Sub-Saharan Africa (excluding high income),ZAF,South Africa
SSA,Sub-Saharan Africa (excluding high income),ZMB,Zambia
SSA,Sub-Saharan Africa (excluding high income),ZWE,Zimbabwe
LMY,Low & middle income,AFG,Afghanistan
LMY,Low & middle income,AGO,Angola
LMY,Low & middle income,ALB,Albania
LMY,Low & middle income,ARG,Argentina
LMY,Low & middle income,ARM,Armenia
LMY,Low & middle income,ASM,American Samoa
LMY,Low & middle income,AZE,Azerbaijan
LMY,Low & middle income,BDI,Burundi
LMY,Low & middle income,BEN,Benin
LMY,Low & middle income,BFA,Burkina Faso
LMY,Low & middle income,BGD,Bangladesh
LMY,Low & middle income,BGR,Bulgaria
LMY,Low & middle income,BIH,Bosnia and Herzegovina
LMY,Low & middle income,BLR,Belarus
LMY,Low & middle income,BLZ,Belize
LMY,Low & middle income,BOL,Bolivia
LMY,Low & middle income,BRA,Brazil
LMY,Low & middle income,BTN,Bhutan
LMY,Low & middle income,BWA,Botswana
LMY,Low & middle income,CAF,Central African Republic
LMY,Low & middle income,CHN,China
LMY,Low & middle income,CIV,Côte d'Ivoire
LMY,Low & middle income,CMR,Cameroon
LMY,Low & middle income,COD,"Congo, Dem. Rep."
LMY,Low & middle income,COG,"Congo, Rep."
LMY,Low & middle income,COL,Colombia
LMY,Low & middle income,COM,Comoros
LMY,Low & middle income,CPV,Cabo Verde
LMY,Low & middle income,CRI,Costa Rica
LMY,Low & middle income,CUB,Cuba
LMY,Low & middle income,DJI,Djibouti
LMY,Low & middle income,DMA,Dominica
LMY,Low & middle income,DOM,Dominican Republic
LMY,Low & middle income,DZA,Algeria
LMY,Low & middle income,ECU,Ecuador
LMY,Low & middle income,EGY,"Egypt, Arab Rep."
LMY,Low & middle income,ERI,Eritrea
LMY,Low & middle income,ETH,Ethiopia
LMY,Low & middle income,FJI,Fiji
LMY,Low & middle income,FSM,"Micronesia, Fed. Sts."
LMY,Low & middle income,GAB,Gabon
LMY,Low & middle income,GEO,Georgia
LMY,Low & middle income,GHA,Ghana
LMY,Low & middle income,GIN,Guinea
LMY,Low & middle income,GMB,"Gambia, The"
LMY,Low & middle income,GNB,Guinea-Bissau
LMY,Low & middle income,GNQ,Equatorial Guinea
LMY,Low & middle income,GRD,Grenada
LMY,Low & middle income,GTM,Guatemala
LMY,Low & middle income,GUY,Guyana
LMY,Low & middle income,HND,Honduras
LMY,Low & middle income,HTI,Haiti
LMY,Low & middle income,IDN,Indonesia
LMY,Low & middle income,IND,India
LMY,Low & middle income,IRN,"Iran, Islamic Rep."
LMY,Low & middle income,IRQ,Iraq
LMY,Low & middle income,JAM,Jamaica
LMY,Low & middle income,JOR,Jordan
LMY,Low & middle income,KAZ,Kazakhstan
LMY,Low & middle income,KEN,Kenya
LMY,Low & middle income,KGZ,Kyrgyz Republic
LMY,Low & middle income,KHM,Cambodia
LMY,Low & middle income,KIR,Kiribati
LMY,Low & middle income,LAO,Lao PDR
LMY,Low & middle income,LBN,Lebanon
LMY,Low & middle income,LBR,Liberia
LMY,Low & middle income,LBY,Libya
LMY,Low & middle income,LCA,St. Lucia
LMY,Low & middle income,LKA,Sri Lanka
LMY,Low & middle income,LSO,Lesotho
LMY,Low & middle income,MAR,Morocco
LMY,Low & middle income,MDA,Moldova
LMY,Low & middle income,MDG,Madagascar
LMY,Low & middle income,MDV,Maldives
LMY,Low & middle income,MEX,Mexico
LMY,Low & middle income,MHL,Marshall Islands
LMY,Low & middle income,MKD,North Macedonia
LMY,Low & middle income,MLI,Mali
LMY,Low & middle income,MMR,Myanmar
LMY,Low & middle income,MNE,Montenegro
LMY,Low & middle income,MNG,Mongolia
LMY,Low & middle income,MOZ,Mozambique
LMY,Low & middle income,MRT,Mauritania
LMY,Low & middle income,MUS,Mauritius
LMY,Low & middle income,MWI,Malawi
LMY,Low & middle income,MYS,Malaysia
LMY,Low & middle income,NAM,Namibia
LMY,Low & middle income,NER,Niger
LMY,Low & middle income,NGA,Nigeria
LMY,Low & middle income,NIC,Nicaragua
LMY,Low & middle income,NPL,Nepal
LMY,Low & middle income,PAK,Pakistan
LMY,Low & middle income,PAN,Panama
LMY,Low & middle income,PER,Peru
LMY,Low & middle income,PHL,Philippines
LMY,Low & middle income,PNG,Papua New Guinea
LMY,Low & middle income,PRK,"Korea, Dem. People's Rep."
LMY,Low & middle income,PRY,Paraguay
LMY,Low & middle income,PSE,West Bank and Gaza
LMY,Low & middle income,ROU,Romania
LMY,Low & middle income,RUS,Russian Federation
LMY,Low & middle income,RWA,Rwanda
LMY,Low & middle income,SDN,Sudan
LMY,Low & middle income,SEN,Senegal
LMY,Low & middle income,SLB,Solomon Islands
LMY,Low & middle income,SLE,Sierra Leone
LMY,Low & middle income,SLV,El Salvador
LMY,Low & middle income,SOM,Somalia
LMY,Low & middle income,SRB,Serbia
LMY,Low & middle income,SSD,South Sudan
LMY,Low & middle income,STP,São Tomé and Principe
LMY,Low & middle income,SUR,Suriname
LMY,Low & middle income,SWZ,Eswatini
LMY,Low & middle income,SYR,Syrian Arab Republic
LMY,Low & middle income,TCD,Chad
LMY,Low & middle income,TGO,Togo
LMY,Low & middle income,THA,Thailand
LMY,Low & middle income,TJK,Tajikistan
LMY,Low & middle income,TKM,Turkmenistan
LMY,Low & middle income,TLS,Timor-Leste
LMY,Low & middle income,TON,Tonga
LMY,Low & middle income,TUN,Tunisia
LMY,Low & middle income,TUR,Turkey
LMY,Low & middle income,TUV,Tuvalu
LMY,Low & middle income,TZA,Tanzania
LMY,Low & middle income,UGA,Uganda
LMY,Low & middle income,UKR,Ukraine
LMY,Low & middle income,UZB,Uzbekistan
LMY,Low & middle income,VCT,St. Vincent and the Grenadines
LMY,Low & middle income,VNM,Vietnam
LMY,Low & middle income,VUT,Vanuatu
LMY,Low & middle income,WSM,Samoa
LMY,Low & middle income,XKX,Kosovo
LMY,Low & middle income,YEM,"Yemen, Rep."
LMY,Low & middle income,ZAF,South Africa
LMY,Low & middle income,ZMB,Zambia
LMY,Low & middle income,ZWE,Zimbabwe
MIC,Middle income,AGO,Angola
MIC,Middle income,ALB,Albania
MIC,Middle income,ARG,Argentina
MIC,Middle income,ARM,Armenia
MIC,Middle income,ASM,American Samoa
MIC,Middle income,AZE,Azerbaijan
MIC,Middle income,BEN,Benin
MIC,Middle income,BGD,Bangladesh
MIC,Middle income,BGR,Bulgaria
MIC,Middle income,BIH,Bosnia and Herzegovina
MIC,Middle income,BLR,Belarus
MIC,Middle income,BLZ,Belize
MIC,Middle income,BOL,Bolivia
MIC,Middle income,BRA,Brazil
MIC,Middle income,BTN,Bhutan
MIC,Middle income,BWA,Botswana
MIC,Middle income,CHN,China
MIC,Middle income,CIV,Côte d'Ivoire
MIC,Middle income,CMR,Cameroon
MIC,Middle income,COG,"Congo, Rep."
MIC,Middle income,COL,Colombia
MIC,Middle income,COM,Comoros
MIC,Middle income,CPV,Cabo Verde
MIC,Middle income,CRI,Costa Rica
MIC,Middle income,CUB,Cuba
MIC,Middle income,DJI,Djibouti
MIC,Middle income,DMA,Dominica
MIC,Middle income,DOM,Dominican Republic
MIC,Middle income,DZA,Algeria
MIC,Middle income,ECU,Ecuador
MIC,Middle income,EGY,"Egypt, Arab Rep."
MIC,Middle income,FJI,Fiji
MIC,Middle income,FSM,"Micronesia, Fed. Sts."
MIC,Middle income,GAB,Gabon
MIC,Middle income,GEO,Georgia
MIC,Middle income,GHA,Ghana
MIC,Middle income,GNQ,Equatorial Guinea
MIC,Middle income,GRD,Grenada
MIC,Middle income,GTM,Guatemala
MIC,Middle income,GUY,Guyana
MIC,Middle income,HND,Honduras
MIC,Middle income,HTI,Haiti
MIC,Middle income,IDN,Indonesia
MIC,Middle income,IND,India
MIC,Middle income,IRN,"Iran, Islamic Rep."
MIC,Middle income,IRQ,Iraq
MIC,Middle income,JAM,Jamaica
MIC,Middle income,JOR,Jordan
MIC,Middle income,KAZ,Kazakhstan
MIC,Middle income,KEN,Kenya
MIC,Middle income,KGZ,Kyrgyz Republic
MIC,Middle income,KHM,Cambodia
MIC,Middle income,KIR,Kiribati
MIC,Middle income,LAO,Lao PDR
MIC,Middle income,LBN,Lebanon
MIC,Middle income,LBY,Libya
MIC,Middle income,LCA,St. Lucia
MIC,Middle income,LKA,Sri Lanka
MIC,Middle income,LSO,Lesotho
MIC,Middle income,MAR,Morocco
MIC,Middle income,MDA,Moldova
MIC,Middle income,MDV,Maldives
MIC,Middle income,MEX,Mexico
MIC,Middle income,MHL,Marshall Islands
MIC,Middle income,MKD,North Macedonia
MIC,Middle income,MMR,Myanmar
MIC,Middle income,MNE,Montenegro
MIC,Middle income,MNG,Mongolia
MIC,Middle income,MRT,Mauritania
MIC,Middle income,MUS,Mauritius
MIC,Middle income,MYS,Malaysia
MIC,Middle income,NAM,Namibia
MIC,Middle income,NGA,Nigeria
MIC,Middle income,NIC,Nicaragua
MIC,Middle income,NPL,Nepal
MIC,Middle income,PAK,Pakistan
MIC,Middle income,PAN,Panama
MIC,Middle income,PER,Peru
MIC,Middle income,PHL,Philippines
MIC,Middle income,PNG,Papua New Guinea
MIC,Middle income,PRY,Paraguay
MIC,Middle income,PSE,West Bank and Gaza
MIC,Middle income,ROU,Romania
MIC,Middle income,RUS,Russian Federation
MIC,Middle income,SEN,Senegal
MIC,Middle income,SLB,Solomon Islands
MIC,Middle income,SLV,El Salvador
MIC,Middle income,SRB,Serbia
MIC,Middle income,STP,São Tomé and Principe
MIC,Middle income,SUR,Suriname
MIC,Middle income,SWZ,Eswatini
MIC,Middle income,THA,Thailand
MIC,Middle income,TJK,Tajikistan
MIC,Middle income,TKM,Turkmenistan
MIC,Middle income,TLS,Timor-Leste
MIC,Middle income,TON,Tonga
MIC,Middle income,TUN,Tunisia
MIC,Middle income,TUR,Turkey
MIC,Middle income,TUV,Tuvalu
MIC,Middle income,TZA,Tanzania
MIC,Middle income,UKR,Ukraine
MIC,Middle income,UZB,Uzbekistan
MIC,Middle income,VCT,St. Vincent and the Grenadines
MIC,Middle income,VNM,Vietnam
MIC,Middle income,VUT,Vanuatu
MIC,Middle income,WSM,Samoa
MIC,Middle income,XKX,Kosovo
MIC,Middle income,ZAF,South Africa
MIC,Middle income,ZMB,Zambia
MIC,Middle income,ZWE,Zimbabwe
